C_CourseID,C_CourseName,C_DepartmentID,C_InstructorID,C_Credits
47177,Course47177,15,9426,3
47178,Course47178,43,9549,1
47179,Course47179,51,22330,2
47180,Course47180,70,3174,2
47181,Course47181,22,13586,1
47182,Course47182,38,7098,3
47183,Course47183,51,17982,2
47184,Course47184,78,7192,1
47185,Course47185,71,18571,3
47186,Course47186,71,10714,4
47187,Course47187,2,7925,4
47188,Course47188,33,11369,1
47189,Course47189,58,11850,4
47190,Course47190,65,559,1
47191,Course47191,5,68,3
47192,Course47192,21,18706,1
47193,Course47193,40,24047,4
47194,Course47194,57,1436,4
47195,Course47195,49,8734,4
47196,Course47196,6,8606,1
47197,Course47197,23,24297,4
47198,Course47198,53,20534,1
47199,Course47199,51,21333,2
47200,Course47200,44,2881,4
47201,Course47201,57,15992,3
47202,Course47202,67,11860,3
47203,Course47203,57,13603,4
47204,Course47204,44,4094,2
47205,Course47205,5,7265,3
47206,Course47206,6,17342,3
47207,Course47207,6,23413,4
47208,Course47208,18,1257,1
47209,Course47209,4,1774,2
47210,Course47210,13,22293,4
47211,Course47211,36,7339,4
47212,Course47212,12,20497,4
47213,Course47213,61,18864,4
47214,Course47214,73,3125,3
47215,Course47215,42,22768,1
47216,Course47216,36,4066,1
47217,Course47217,45,16381,1
47218,Course47218,72,341,2
47219,Course47219,68,17314,4
47220,Course47220,2,4149,3
47221,Course47221,32,2756,2
47222,Course47222,71,21851,4
47223,Course47223,64,12843,1
47224,Course47224,45,8425,4
47225,Course47225,75,17738,4
47226,Course47226,33,8162,4
47227,Course47227,10,21006,2
47228,Course47228,34,14216,4
47229,Course47229,74,24675,2
47230,Course47230,14,6421,2
47231,Course47231,73,20982,3
47232,Course47232,51,701,2
47233,Course47233,22,23789,1
47234,Course47234,45,12496,4
47235,Course47235,79,3619,4
47236,Course47236,46,4423,2
47237,Course47237,37,7248,2
47238,Course47238,61,18211,1
47239,Course47239,55,5864,1
47240,Course47240,18,21038,1
47241,Course47241,53,19672,2
47242,Course47242,24,16809,2
47243,Course47243,33,7945,4
47244,Course47244,58,11945,1
47245,Course47245,4,23284,2
47246,Course47246,83,14729,4
47247,Course47247,79,6698,3
47248,Course47248,39,24219,3
47249,Course47249,34,335,3
47250,Course47250,55,2359,1
47251,Course47251,17,792,3
47252,Course47252,34,23389,3
47253,Course47253,20,8353,4
47254,Course47254,31,18525,1
47255,Course47255,38,12330,1
47256,Course47256,29,15209,4
47257,Course47257,38,18971,1
47258,Course47258,79,18677,1
47259,Course47259,17,4487,3
47260,Course47260,14,131,1
47261,Course47261,82,20678,3
47262,Course47262,48,19812,1
47263,Course47263,44,6883,2
47264,Course47264,14,5679,4
47265,Course47265,5,11400,2
47266,Course47266,9,2663,3
47267,Course47267,74,8892,1
47268,Course47268,71,3684,4
47269,Course47269,62,21603,1
47270,Course47270,17,2159,4
47271,Course47271,41,24093,1
47272,Course47272,17,7077,2
47273,Course47273,59,17919,4
47274,Course47274,28,22266,1
47275,Course47275,66,15712,3
47276,Course47276,19,4242,1
47277,Course47277,45,2586,4
47278,Course47278,62,17441,4
47279,Course47279,23,14377,1
47280,Course47280,47,10080,1
47281,Course47281,26,15557,3
47282,Course47282,61,5654,2
47283,Course47283,15,21057,4
47284,Course47284,82,2822,1
47285,Course47285,39,3120,1
47286,Course47286,6,16984,3
47287,Course47287,19,18271,4
47288,Course47288,24,17303,4
47289,Course47289,21,7755,4
47290,Course47290,27,1819,1
47291,Course47291,57,8273,1
47292,Course47292,29,5498,1
47293,Course47293,66,13306,1
47294,Course47294,56,4930,4
47295,Course47295,9,19698,4
47296,Course47296,13,1713,3
47297,Course47297,81,19988,3
47298,Course47298,33,17064,1
47299,Course47299,28,12975,4
47300,Course47300,40,20675,3
47301,Course47301,7,971,1
47302,Course47302,56,19307,4
47303,Course47303,39,24112,4
47304,Course47304,14,16951,4
47305,Course47305,10,2794,2
47306,Course47306,8,22352,2
47307,Course47307,32,21218,2
47308,Course47308,45,18331,1
47309,Course47309,20,23426,1
47310,Course47310,71,8584,4
47311,Course47311,74,8884,2
47312,Course47312,61,6235,4
47313,Course47313,8,14938,3
47314,Course47314,18,5106,4
47315,Course47315,3,13207,2
47316,Course47316,7,8712,1
47317,Course47317,33,16310,1
47318,Course47318,24,21566,4
47319,Course47319,78,24486,2
47320,Course47320,58,7826,2
47321,Course47321,73,23403,4
47322,Course47322,15,4490,1
47323,Course47323,79,5640,1
47324,Course47324,83,7455,3
47325,Course47325,5,22568,4
47326,Course47326,17,20677,1
47327,Course47327,50,3493,2
47328,Course47328,19,23708,4
47329,Course47329,45,7033,4
47330,Course47330,67,16442,1
47331,Course47331,44,5313,1
47332,Course47332,68,24618,4
47333,Course47333,29,18662,2
47334,Course47334,47,2908,2
47335,Course47335,60,19307,2
47336,Course47336,70,12004,1
47337,Course47337,5,11997,3
47338,Course47338,71,14560,2
47339,Course47339,57,5319,2
47340,Course47340,68,6755,3
47341,Course47341,14,11099,2
47342,Course47342,49,18586,2
47343,Course47343,73,10452,4
47344,Course47344,11,17985,1
47345,Course47345,42,12642,4
47346,Course47346,13,23982,3
47347,Course47347,4,10716,2
47348,Course47348,56,14153,1
47349,Course47349,26,5858,3
47350,Course47350,74,18021,1
47351,Course47351,14,17114,4
47352,Course47352,79,17891,4
47353,Course47353,36,24842,4
47354,Course47354,47,9958,2
47355,Course47355,34,14342,3
47356,Course47356,83,18264,2
47357,Course47357,45,1050,1
47358,Course47358,54,7542,3
47359,Course47359,46,2801,1
47360,Course47360,67,11153,4
47361,Course47361,14,6745,2
47362,Course47362,20,11240,1
47363,Course47363,71,24255,2
47364,Course47364,28,14452,2
47365,Course47365,25,17442,2
47366,Course47366,35,11180,4
47367,Course47367,51,15372,3
47368,Course47368,77,662,1
47369,Course47369,16,14314,4
47370,Course47370,10,3942,1
47371,Course47371,41,355,1
47372,Course47372,48,23299,3
47373,Course47373,77,16361,3
47374,Course47374,36,14990,4
47375,Course47375,26,12172,3
47376,Course47376,1,19603,3
47377,Course47377,57,3561,3
47378,Course47378,37,16113,3
47379,Course47379,81,21413,1
47380,Course47380,50,317,3
47381,Course47381,21,12197,2
47382,Course47382,4,15519,4
47383,Course47383,81,3173,2
47384,Course47384,38,16353,2
47385,Course47385,6,7311,1
47386,Course47386,19,14446,2
47387,Course47387,82,14668,2
47388,Course47388,70,16730,1
47389,Course47389,43,19527,2
47390,Course47390,46,9505,4
47391,Course47391,66,14170,3
47392,Course47392,32,22970,4
47393,Course47393,51,5791,3
47394,Course47394,26,11888,3
47395,Course47395,70,22064,4
47396,Course47396,39,20114,4
47397,Course47397,56,863,2
47398,Course47398,3,12388,4
47399,Course47399,44,21701,2
47400,Course47400,31,18116,1
47401,Course47401,55,5574,3
47402,Course47402,75,17133,2
47403,Course47403,59,18387,4
47404,Course47404,3,8401,2
47405,Course47405,22,2164,4
47406,Course47406,68,11847,4
47407,Course47407,49,23404,2
47408,Course47408,29,15395,2
47409,Course47409,45,3933,4
47410,Course47410,14,1781,4
47411,Course47411,65,17903,1
47412,Course47412,61,22201,3
47413,Course47413,79,21544,2
47414,Course47414,44,19105,3
47415,Course47415,74,6236,3
47416,Course47416,10,22951,2
47417,Course47417,34,8696,3
47418,Course47418,69,3138,2
47419,Course47419,14,14357,4
47420,Course47420,81,11881,2
47421,Course47421,63,5213,3
47422,Course47422,35,24875,1
47423,Course47423,25,10188,3
47424,Course47424,3,590,3
47425,Course47425,80,15672,4
47426,Course47426,77,2497,1
47427,Course47427,34,6179,4
47428,Course47428,5,18932,2
47429,Course47429,1,3143,3
47430,Course47430,64,13216,4
47431,Course47431,56,17266,1
47432,Course47432,37,12218,1
47433,Course47433,78,15204,4
47434,Course47434,77,10963,3
47435,Course47435,33,24246,1
47436,Course47436,59,7218,3
47437,Course47437,55,13077,3
47438,Course47438,67,6579,2
47439,Course47439,45,3117,3
47440,Course47440,37,14329,4
47441,Course47441,55,16993,1
47442,Course47442,78,20365,2
47443,Course47443,8,21645,1
47444,Course47444,5,79,3
47445,Course47445,29,715,2
47446,Course47446,75,20197,4
47447,Course47447,67,15123,2
47448,Course47448,43,10541,3
47449,Course47449,74,9587,4
47450,Course47450,3,674,3
47451,Course47451,82,4330,1
47452,Course47452,40,767,1
47453,Course47453,82,6211,3
47454,Course47454,70,22201,4
47455,Course47455,83,24326,3
47456,Course47456,48,19609,3
47457,Course47457,33,10546,1
47458,Course47458,76,11021,4
47459,Course47459,18,23612,4
47460,Course47460,25,17814,1
47461,Course47461,83,6842,2
47462,Course47462,75,15667,4
47463,Course47463,43,6505,2
47464,Course47464,64,19560,4
47465,Course47465,45,7146,4
47466,Course47466,24,18508,2
47467,Course47467,63,2217,1
47468,Course47468,46,4996,3
47469,Course47469,46,24775,4
47470,Course47470,21,14672,4
47471,Course47471,13,14013,4
47472,Course47472,77,22496,2
47473,Course47473,41,10485,1
47474,Course47474,81,24624,3
47475,Course47475,35,22695,4
47476,Course47476,15,5413,3
47477,Course47477,17,17973,1
47478,Course47478,19,499,1
47479,Course47479,72,4883,1
47480,Course47480,78,15710,4
47481,Course47481,42,5,4
47482,Course47482,50,3450,2
47483,Course47483,57,10459,1
47484,Course47484,65,18593,1
47485,Course47485,59,7756,3
47486,Course47486,46,10922,3
47487,Course47487,67,14051,2
47488,Course47488,79,2687,1
47489,Course47489,73,4204,3
47490,Course47490,64,8563,3
47491,Course47491,2,17227,3
47492,Course47492,51,3388,3
47493,Course47493,38,15416,2
47494,Course47494,9,2112,2
47495,Course47495,24,15739,2
47496,Course47496,49,22089,4
47497,Course47497,29,6022,2
47498,Course47498,20,19754,4
47499,Course47499,77,9632,1
47500,Course47500,79,16782,4
47501,Course47501,42,14524,4
47502,Course47502,68,16870,1
47503,Course47503,64,4020,3
47504,Course47504,75,20105,3
47505,Course47505,14,6102,3
47506,Course47506,79,17409,2
47507,Course47507,41,1734,3
47508,Course47508,2,1106,2
47509,Course47509,63,24670,4
47510,Course47510,46,18662,4
47511,Course47511,36,15141,3
47512,Course47512,66,14113,4
47513,Course47513,30,10379,4
47514,Course47514,61,23045,4
47515,Course47515,62,3407,3
47516,Course47516,13,1517,4
47517,Course47517,37,2351,1
47518,Course47518,39,3609,3
47519,Course47519,17,7976,2
47520,Course47520,45,18711,4
47521,Course47521,17,11674,3
47522,Course47522,22,11793,2
47523,Course47523,28,13809,3
47524,Course47524,77,8136,2
47525,Course47525,6,13238,2
47526,Course47526,9,3501,4
47527,Course47527,51,69,2
47528,Course47528,79,1259,1
47529,Course47529,33,9528,2
47530,Course47530,72,859,4
47531,Course47531,29,681,3
47532,Course47532,28,14871,2
47533,Course47533,55,18001,2
47534,Course47534,8,22738,1
47535,Course47535,50,24188,4
47536,Course47536,28,2507,1
47537,Course47537,20,17400,3
47538,Course47538,72,19656,3
47539,Course47539,19,19029,3
47540,Course47540,9,6540,2
47541,Course47541,1,850,3
47542,Course47542,37,17100,2
47543,Course47543,16,2105,1
47544,Course47544,54,8541,4
47545,Course47545,47,804,2
47546,Course47546,57,23653,1
47547,Course47547,16,19955,4
47548,Course47548,40,709,3
47549,Course47549,9,10875,4
47550,Course47550,17,24780,4
47551,Course47551,30,11134,2
47552,Course47552,66,6611,4
47553,Course47553,63,14355,1
47554,Course47554,53,14526,1
47555,Course47555,30,6611,3
47556,Course47556,1,3847,4
47557,Course47557,57,9734,3
47558,Course47558,5,15692,1
47559,Course47559,3,14331,3
47560,Course47560,9,15178,1
47561,Course47561,9,1795,2
47562,Course47562,33,8511,1
47563,Course47563,27,7899,3
47564,Course47564,46,17959,2
47565,Course47565,16,20078,1
47566,Course47566,67,12497,3
47567,Course47567,68,15020,2
47568,Course47568,33,11396,2
47569,Course47569,41,12634,3
47570,Course47570,25,4114,1
47571,Course47571,1,9672,3
47572,Course47572,45,4212,2
47573,Course47573,37,13483,3
47574,Course47574,72,14588,3
47575,Course47575,44,7420,1
47576,Course47576,82,17782,1
47577,Course47577,78,2031,3
47578,Course47578,50,5121,3
47579,Course47579,39,2759,3
47580,Course47580,51,5819,1
47581,Course47581,24,5433,4
47582,Course47582,70,4086,2
47583,Course47583,7,17037,2
47584,Course47584,67,24991,4
47585,Course47585,50,8827,1
47586,Course47586,74,16507,2
47587,Course47587,58,10526,4
47588,Course47588,57,8320,1
47589,Course47589,79,9230,2
47590,Course47590,46,2586,4
47591,Course47591,48,11270,3
47592,Course47592,8,4371,2
47593,Course47593,49,14457,4
47594,Course47594,28,16720,4
47595,Course47595,81,11824,3
47596,Course47596,56,3494,1
47597,Course47597,24,3281,4
47598,Course47598,52,18502,2
47599,Course47599,5,1903,4
47600,Course47600,10,23822,4
47601,Course47601,10,22020,3
47602,Course47602,8,22521,2
47603,Course47603,47,12240,2
47604,Course47604,83,13307,3
47605,Course47605,20,23957,2
47606,Course47606,69,665,3
47607,Course47607,62,3509,3
47608,Course47608,80,8574,4
47609,Course47609,9,20982,1
47610,Course47610,50,18489,3
47611,Course47611,8,6915,2
47612,Course47612,74,8044,3
47613,Course47613,70,962,2
47614,Course47614,6,10408,1
47615,Course47615,33,20021,3
47616,Course47616,32,21331,1
47617,Course47617,81,5846,4
47618,Course47618,71,441,4
47619,Course47619,60,22085,4
47620,Course47620,43,12711,3
47621,Course47621,73,16257,2
47622,Course47622,23,18991,1
47623,Course47623,71,284,1
47624,Course47624,22,15944,4
47625,Course47625,66,7690,1
47626,Course47626,38,3699,3
47627,Course47627,75,16110,2
47628,Course47628,40,5909,4
47629,Course47629,69,16597,4
47630,Course47630,81,75,1
47631,Course47631,4,5164,3
47632,Course47632,19,3885,3
47633,Course47633,53,10109,2
47634,Course47634,66,2428,3
47635,Course47635,64,19148,2
47636,Course47636,62,9227,2
47637,Course47637,48,14680,4
47638,Course47638,82,14015,3
47639,Course47639,2,14863,2
47640,Course47640,63,5499,2
47641,Course47641,62,12117,1
47642,Course47642,10,7983,3
47643,Course47643,66,9789,4
47644,Course47644,47,18495,3
47645,Course47645,51,2212,2
47646,Course47646,20,22313,2
47647,Course47647,78,8776,4
47648,Course47648,53,150,3
47649,Course47649,19,21876,3
47650,Course47650,35,21037,3
47651,Course47651,65,18049,1
47652,Course47652,17,12816,3
47653,Course47653,75,15679,4
47654,Course47654,67,1921,2
47655,Course47655,14,12486,2
47656,Course47656,66,12767,2
47657,Course47657,12,23758,4
47658,Course47658,8,10625,1
47659,Course47659,15,4275,1
47660,Course47660,21,21306,2
47661,Course47661,22,19494,2
47662,Course47662,23,21300,3
47663,Course47663,46,4664,2
47664,Course47664,60,13341,1
47665,Course47665,52,16110,2
47666,Course47666,80,7120,2
47667,Course47667,44,11947,3
47668,Course47668,70,20272,4
47669,Course47669,82,12460,2
47670,Course47670,76,3373,3
47671,Course47671,40,6215,4
47672,Course47672,25,16749,2
47673,Course47673,54,9310,3
47674,Course47674,20,10038,2
47675,Course47675,59,12427,2
47676,Course47676,57,1392,3
47677,Course47677,30,24247,2
47678,Course47678,59,23414,3
47679,Course47679,33,6747,4
47680,Course47680,48,21121,4
47681,Course47681,66,12572,4
47682,Course47682,63,15502,2
47683,Course47683,58,1372,4
47684,Course47684,45,2214,4
47685,Course47685,10,19947,1
47686,Course47686,49,17057,3
47687,Course47687,62,6310,4
47688,Course47688,63,19169,3
47689,Course47689,56,16256,2
47690,Course47690,64,1847,3
47691,Course47691,22,13599,1
47692,Course47692,33,21004,1
47693,Course47693,42,11715,1
47694,Course47694,9,6747,2
47695,Course47695,82,3087,4
47696,Course47696,63,8197,4
47697,Course47697,35,20548,4
47698,Course47698,40,10734,1
47699,Course47699,64,24027,4
47700,Course47700,30,5590,4
47701,Course47701,9,8794,1
47702,Course47702,46,14855,1
47703,Course47703,1,15519,2
47704,Course47704,9,11449,2
47705,Course47705,13,21328,4
47706,Course47706,71,15288,3
47707,Course47707,73,11071,3
47708,Course47708,51,16571,4
47709,Course47709,68,12906,1
47710,Course47710,72,15470,1
47711,Course47711,30,3086,4
47712,Course47712,5,13326,1
47713,Course47713,65,11691,2
47714,Course47714,14,7256,1
47715,Course47715,68,10883,2
47716,Course47716,71,8870,1
47717,Course47717,71,1920,4
47718,Course47718,53,4047,2
47719,Course47719,75,9419,1
47720,Course47720,34,643,3
47721,Course47721,73,13215,2
47722,Course47722,50,9787,3
47723,Course47723,83,3660,1
47724,Course47724,48,5604,2
47725,Course47725,35,22365,3
47726,Course47726,44,7029,4
47727,Course47727,60,17792,3
47728,Course47728,34,24257,1
47729,Course47729,5,4454,1
47730,Course47730,37,23760,2
47731,Course47731,75,11822,1
47732,Course47732,53,11080,4
47733,Course47733,9,11388,1
47734,Course47734,33,10970,3
47735,Course47735,49,4920,1
47736,Course47736,70,5919,2
47737,Course47737,2,20606,3
47738,Course47738,81,1402,4
47739,Course47739,33,6230,2
47740,Course47740,2,6643,3
47741,Course47741,70,9463,2
47742,Course47742,12,479,3
47743,Course47743,1,10311,2
47744,Course47744,22,8353,1
47745,Course47745,8,1862,4
47746,Course47746,19,9423,3
47747,Course47747,50,14905,2
47748,Course47748,2,11580,1
47749,Course47749,19,3494,1
47750,Course47750,4,7768,1
47751,Course47751,78,17341,1
47752,Course47752,66,19483,2
47753,Course47753,20,7628,2
47754,Course47754,29,10437,2
47755,Course47755,50,16216,2
47756,Course47756,44,22330,2
47757,Course47757,54,19455,1
47758,Course47758,61,8088,4
47759,Course47759,11,12484,1
47760,Course47760,81,12096,2
47761,Course47761,58,22037,2
47762,Course47762,19,4126,1
47763,Course47763,13,19444,1
47764,Course47764,52,12081,4
47765,Course47765,8,10302,3
47766,Course47766,9,1732,3
47767,Course47767,48,936,1
47768,Course47768,39,11223,3
47769,Course47769,72,8995,1
47770,Course47770,7,481,4
47771,Course47771,18,17322,2
47772,Course47772,8,10334,4
47773,Course47773,73,12699,4
47774,Course47774,48,2022,4
47775,Course47775,43,3008,3
47776,Course47776,63,8870,2
47777,Course47777,46,20382,1
47778,Course47778,48,2448,3
47779,Course47779,66,24353,4
47780,Course47780,40,23236,4
47781,Course47781,56,14570,4
47782,Course47782,27,24341,3
47783,Course47783,20,13385,4
47784,Course47784,57,5680,4
47785,Course47785,3,11662,4
47786,Course47786,70,22547,2
47787,Course47787,61,2016,2
47788,Course47788,27,19522,2
47789,Course47789,27,8154,4
47790,Course47790,77,13097,4
47791,Course47791,9,5096,1
47792,Course47792,52,6187,3
47793,Course47793,51,11846,2
47794,Course47794,28,7870,4
47795,Course47795,34,14985,2
47796,Course47796,75,1198,4
47797,Course47797,1,1888,2
47798,Course47798,19,17989,2
47799,Course47799,8,18428,1
47800,Course47800,36,20847,4
47801,Course47801,28,727,2
47802,Course47802,6,8093,2
47803,Course47803,60,11927,2
47804,Course47804,12,24926,2
47805,Course47805,81,6815,1
47806,Course47806,62,19250,1
47807,Course47807,13,12452,4
47808,Course47808,69,6801,2
47809,Course47809,25,21097,2
47810,Course47810,35,21044,2
47811,Course47811,51,21229,3
47812,Course47812,55,19870,4
47813,Course47813,69,24011,2
47814,Course47814,35,5684,2
47815,Course47815,10,3272,3
47816,Course47816,1,3437,1
47817,Course47817,76,20076,4
47818,Course47818,52,5206,2
47819,Course47819,35,19699,4
47820,Course47820,51,21708,1
47821,Course47821,20,15683,4
47822,Course47822,29,15366,2
47823,Course47823,48,9647,1
47824,Course47824,48,10373,1
47825,Course47825,55,16763,3
47826,Course47826,24,10155,3
47827,Course47827,29,394,4
47828,Course47828,68,22071,1
47829,Course47829,2,18174,1
47830,Course47830,2,23482,2
47831,Course47831,19,8842,1
47832,Course47832,4,16331,1
47833,Course47833,45,12691,3
47834,Course47834,33,17552,3
47835,Course47835,71,5838,2
47836,Course47836,69,716,1
47837,Course47837,10,21435,4
47838,Course47838,70,21799,3
47839,Course47839,70,8608,2
47840,Course47840,32,19309,4
47841,Course47841,81,7649,1
47842,Course47842,15,12154,4
47843,Course47843,56,1748,4
47844,Course47844,25,9090,2
47845,Course47845,36,22567,1
47846,Course47846,24,4100,2
47847,Course47847,67,23475,1
47848,Course47848,82,8473,2
47849,Course47849,33,14299,2
47850,Course47850,43,10650,3
47851,Course47851,80,10586,1
47852,Course47852,82,21141,1
47853,Course47853,75,7680,3
47854,Course47854,29,12553,3
47855,Course47855,71,4781,3
47856,Course47856,13,8830,3
47857,Course47857,38,9855,3
47858,Course47858,16,8248,1
47859,Course47859,13,8785,1
47860,Course47860,36,13287,1
47861,Course47861,80,2940,4
47862,Course47862,6,11584,4
47863,Course47863,63,21902,1
47864,Course47864,47,5232,1
47865,Course47865,78,3182,2
47866,Course47866,62,5237,2
47867,Course47867,66,19815,4
47868,Course47868,22,1999,1
47869,Course47869,81,6291,3
47870,Course47870,64,24947,2
47871,Course47871,4,18627,3
47872,Course47872,64,11330,4
47873,Course47873,9,15211,2
47874,Course47874,64,23367,2
47875,Course47875,83,19889,3
47876,Course47876,26,10046,1
47877,Course47877,82,15233,4
47878,Course47878,65,16630,1
47879,Course47879,66,22708,1
47880,Course47880,27,5469,2
47881,Course47881,81,17859,2
47882,Course47882,58,19519,4
47883,Course47883,35,15236,2
47884,Course47884,12,4041,4
47885,Course47885,15,6192,2
47886,Course47886,34,18764,2
47887,Course47887,82,24643,1
47888,Course47888,32,8683,3
47889,Course47889,69,4131,2
47890,Course47890,39,19773,4
47891,Course47891,65,17950,1
47892,Course47892,62,18897,3
47893,Course47893,33,8254,3
47894,Course47894,46,218,1
47895,Course47895,65,15427,2
47896,Course47896,4,8008,2
47897,Course47897,4,7253,4
47898,Course47898,53,24327,2
47899,Course47899,7,19876,1
47900,Course47900,31,16544,3
47901,Course47901,23,21980,1
47902,Course47902,72,22106,2
47903,Course47903,74,2309,1
47904,Course47904,39,2797,3
47905,Course47905,30,13290,2
47906,Course47906,48,3676,3
47907,Course47907,40,351,4
47908,Course47908,2,2196,2
47909,Course47909,4,17192,3
47910,Course47910,23,18046,2
47911,Course47911,11,17930,1
47912,Course47912,49,18352,1
47913,Course47913,27,5180,1
47914,Course47914,65,10003,3
47915,Course47915,10,3212,2
47916,Course47916,47,24646,4
47917,Course47917,41,773,1
47918,Course47918,76,14883,2
47919,Course47919,20,8361,1
47920,Course47920,27,18986,3
47921,Course47921,55,16530,1
47922,Course47922,83,10294,1
47923,Course47923,12,19174,3
47924,Course47924,39,17777,1
47925,Course47925,44,6318,4
47926,Course47926,14,225,4
47927,Course47927,34,23857,3
47928,Course47928,29,818,4
47929,Course47929,55,5434,4
47930,Course47930,35,7581,3
47931,Course47931,2,23801,3
47932,Course47932,67,8777,4
47933,Course47933,46,9616,1
47934,Course47934,22,3624,1
47935,Course47935,27,1303,3
47936,Course47936,9,24590,4
47937,Course47937,20,9864,2
47938,Course47938,20,24771,1
47939,Course47939,9,4210,2
47940,Course47940,75,15372,3
47941,Course47941,78,1302,1
47942,Course47942,28,12634,4
47943,Course47943,66,1366,4
47944,Course47944,46,5382,2
47945,Course47945,40,9684,3
47946,Course47946,53,8835,2
47947,Course47947,52,18832,2
47948,Course47948,79,24097,2
47949,Course47949,41,13566,3
47950,Course47950,42,12897,2
47951,Course47951,29,23777,1
47952,Course47952,55,12737,4
47953,Course47953,42,15068,4
47954,Course47954,81,24945,2
47955,Course47955,50,17848,4
47956,Course47956,75,8741,1
47957,Course47957,7,22850,3
47958,Course47958,44,383,4
47959,Course47959,51,17158,4
47960,Course47960,3,3607,2
47961,Course47961,17,17312,3
47962,Course47962,10,23423,1
47963,Course47963,54,13422,1
47964,Course47964,27,14220,1
47965,Course47965,32,12143,3
47966,Course47966,15,24847,3
47967,Course47967,69,10569,2
47968,Course47968,51,4173,4
47969,Course47969,59,13132,2
47970,Course47970,21,16657,1
47971,Course47971,13,21471,1
47972,Course47972,26,12524,1
47973,Course47973,9,1504,1
47974,Course47974,29,7072,4
47975,Course47975,48,8666,4
47976,Course47976,24,24617,3
47977,Course47977,10,21462,3
47978,Course47978,59,18033,4
47979,Course47979,6,4778,3
47980,Course47980,53,11614,4
47981,Course47981,80,17790,3
47982,Course47982,28,5730,1
47983,Course47983,38,12226,1
47984,Course47984,68,10994,3
47985,Course47985,43,18329,4
47986,Course47986,5,2080,4
47987,Course47987,35,12338,2
47988,Course47988,56,21953,4
47989,Course47989,31,6307,3
47990,Course47990,10,7558,1
47991,Course47991,80,20664,3
47992,Course47992,9,4288,4
47993,Course47993,57,23205,4
47994,Course47994,33,15835,3
47995,Course47995,40,21399,2
47996,Course47996,33,18390,2
47997,Course47997,23,6655,2
47998,Course47998,4,21762,3
47999,Course47999,21,9236,4
48000,Course48000,51,23560,2
48001,Course48001,39,22743,1
48002,Course48002,78,3254,2
48003,Course48003,32,18970,1
48004,Course48004,75,21392,1
48005,Course48005,71,8945,2
48006,Course48006,68,15294,3
48007,Course48007,9,6407,4
48008,Course48008,63,12393,1
48009,Course48009,47,17636,3
48010,Course48010,53,1913,3
48011,Course48011,52,9542,4
48012,Course48012,37,8311,1
48013,Course48013,37,3951,2
48014,Course48014,6,39,2
48015,Course48015,19,7568,1
48016,Course48016,27,19867,2
48017,Course48017,42,21718,4
48018,Course48018,13,9106,4
48019,Course48019,83,20336,2
48020,Course48020,34,11714,3
48021,Course48021,43,23502,3
48022,Course48022,23,10010,2
48023,Course48023,70,8231,2
48024,Course48024,73,7721,3
48025,Course48025,65,24313,3
48026,Course48026,7,4407,4
48027,Course48027,11,38,3
48028,Course48028,23,566,4
48029,Course48029,39,11399,1
48030,Course48030,4,16773,2
48031,Course48031,50,14303,4
48032,Course48032,55,10380,2
48033,Course48033,12,16905,3
48034,Course48034,43,10551,3
48035,Course48035,56,12710,1
48036,Course48036,39,7325,2
48037,Course48037,62,9691,2
48038,Course48038,52,17566,2
48039,Course48039,75,18343,4
48040,Course48040,8,4656,2
48041,Course48041,72,19771,1
48042,Course48042,74,23229,1
48043,Course48043,48,23339,2
48044,Course48044,32,6757,2
48045,Course48045,30,7169,2
48046,Course48046,66,23495,3
48047,Course48047,82,16952,1
48048,Course48048,37,17905,1
48049,Course48049,31,1813,2
48050,Course48050,63,5362,1
48051,Course48051,8,6618,4
48052,Course48052,70,21378,2
48053,Course48053,28,8707,3
48054,Course48054,33,1837,4
48055,Course48055,76,8486,4
48056,Course48056,54,10672,1
48057,Course48057,63,21449,3
48058,Course48058,33,15853,3
48059,Course48059,67,2155,4
48060,Course48060,37,399,4
48061,Course48061,38,2359,3
48062,Course48062,27,5040,4
48063,Course48063,68,18822,2
48064,Course48064,2,10609,2
48065,Course48065,43,7305,2
48066,Course48066,82,4321,3
48067,Course48067,70,1279,2
48068,Course48068,74,6925,4
48069,Course48069,63,13825,3
48070,Course48070,31,15320,1
48071,Course48071,67,15122,1
48072,Course48072,77,16649,1
48073,Course48073,54,834,3
48074,Course48074,42,24663,3
48075,Course48075,79,11245,3
48076,Course48076,28,451,4
48077,Course48077,39,24425,1
48078,Course48078,26,16468,2
48079,Course48079,27,19486,4
48080,Course48080,73,17995,3
48081,Course48081,63,1003,1
48082,Course48082,4,16479,1
48083,Course48083,53,2153,4
48084,Course48084,72,16731,4
48085,Course48085,15,3401,1
48086,Course48086,37,12001,1
48087,Course48087,30,3201,2
48088,Course48088,56,23451,2
48089,Course48089,66,4954,2
48090,Course48090,42,7568,2
48091,Course48091,24,23989,1
48092,Course48092,52,14277,1
48093,Course48093,68,24825,1
48094,Course48094,60,24452,3
48095,Course48095,31,23768,4
48096,Course48096,22,4133,4
48097,Course48097,37,12162,3
48098,Course48098,57,6839,2
48099,Course48099,78,3736,1
48100,Course48100,80,8029,1
48101,Course48101,12,1389,3
48102,Course48102,29,23937,3
48103,Course48103,39,26,1
48104,Course48104,15,22784,4
48105,Course48105,83,24579,2
48106,Course48106,74,8007,4
48107,Course48107,21,7165,2
48108,Course48108,41,12831,4
48109,Course48109,81,7823,1
48110,Course48110,5,2979,2
